"sub","partOfMilitaryConflict","place","result","causalties","date","commander"
"http://dbpedia.org/resource/Battle_of_Numistro","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Lucania","Inconclusive",,,"http://dbpedia.org/resource/Marcus_Claudius_Marcellus"
"http://dbpedia.org/resource/Battle_of_Numistro","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Lucania","Inconclusive",,,"http://dbpedia.org/resource/Hannibal"
"http://dbpedia.org/resource/Battle_of_Numistro","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Numistro","Inconclusive",,,"http://dbpedia.org/resource/Marcus_Claudius_Marcellus"
"http://dbpedia.org/resource/Battle_of_Numistro","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Numistro","Inconclusive",,,"http://dbpedia.org/resource/Hannibal"
"http://dbpedia.org/resource/Battle_of_Placentia_(271)","http://dbpedia.org/resource/Roman-Germanic_wars","http://dbpedia.org/resource/Italy","Juthungi victory",,,"http://dbpedia.org/resource/Aurelian"
"http://dbpedia.org/resource/Battle_of_Placentia_(271)","http://dbpedia.org/resource/Roman-Germanic_wars","http://dbpedia.org/resource/Piacenza","Juthungi victory",,,"http://dbpedia.org/resource/Aurelian"
"http://dbpedia.org/resource/Battle_of_Resaena","http://dbpedia.org/resource/Roman-Persian_Wars","http://dbpedia.org/resource/Syria","Roman victory",,,"http://dbpedia.org/resource/Shapur_I"
"http://dbpedia.org/resource/Battle_of_Resaena","http://dbpedia.org/resource/Roman-Persian_Wars","http://dbpedia.org/resource/Syria","Roman victory",,,"http://dbpedia.org/resource/Gaius_Furius_Sabinius_Aquila_Timesitheus"
"http://dbpedia.org/resource/Battle_of_Resaena","http://dbpedia.org/resource/Roman-Persian_Wars","http://dbpedia.org/resource/Syria","Roman victory",,,"http://dbpedia.org/resource/Gordian_III"
"http://dbpedia.org/resource/Battle_of_Resaena","http://dbpedia.org/resource/Roman-Persian_Wars","http://dbpedia.org/resource/Resaena","Roman victory",,,"http://dbpedia.org/resource/Shapur_I"
"http://dbpedia.org/resource/Battle_of_Resaena","http://dbpedia.org/resource/Roman-Persian_Wars","http://dbpedia.org/resource/Resaena","Roman victory",,,"http://dbpedia.org/resource/Gaius_Furius_Sabinius_Aquila_Timesitheus"
"http://dbpedia.org/resource/Battle_of_Resaena","http://dbpedia.org/resource/Roman-Persian_Wars","http://dbpedia.org/resource/Resaena","Roman victory",,,"http://dbpedia.org/resource/Gordian_III"
"http://dbpedia.org/resource/Battle_of_Resaena","http://dbpedia.org/resource/Roman-Persian_Wars","http://dbpedia.org/resource/Mesopotamia","Roman victory",,,"http://dbpedia.org/resource/Shapur_I"
"http://dbpedia.org/resource/Battle_of_Resaena","http://dbpedia.org/resource/Roman-Persian_Wars","http://dbpedia.org/resource/Mesopotamia","Roman victory",,,"http://dbpedia.org/resource/Gaius_Furius_Sabinius_Aquila_Timesitheus"
"http://dbpedia.org/resource/Battle_of_Resaena","http://dbpedia.org/resource/Roman-Persian_Wars","http://dbpedia.org/resource/Mesopotamia","Roman victory",,,"http://dbpedia.org/resource/Gordian_III"
"http://dbpedia.org/resource/Battle_of_Cirta","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Cirta","Roman victory",,,"http://dbpedia.org/resource/Masinissa"
"http://dbpedia.org/resource/Battle_of_Cirta","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Cirta","Roman victory",,,"http://dbpedia.org/resource/Gaius_Laelius"
"http://dbpedia.org/resource/Battle_of_Cirta","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Cirta","Roman victory",,,"http://dbpedia.org/resource/Syphax"
"http://dbpedia.org/resource/Battle_of_Misiche","http://dbpedia.org/resource/Roman-Persian_Wars","http://dbpedia.org/resource/Mesopotamia","DecisiveSassanidvictory",,,"http://dbpedia.org/resource/Shapur_I"
"http://dbpedia.org/resource/Battle_of_Misiche","http://dbpedia.org/resource/Roman-Persian_Wars","http://dbpedia.org/resource/Mesopotamia","DecisiveSassanidvictory",,,"http://dbpedia.org/resource/Gordian_III"
"http://dbpedia.org/resource/Battle_of_Corinth_(146_BC)","http://dbpedia.org/resource/Achaean_War","http://dbpedia.org/resource/Ancient_Corinth","Decisive Roman victory;",,,"http://dbpedia.org/resource/Lucius_Mummius_Achaicus"
"http://dbpedia.org/resource/Battle_of_Corinth_(146_BC)","http://dbpedia.org/resource/Achaean_War","http://dbpedia.org/resource/Ancient_Corinth","Decisive Roman victory;",,,"http://dbpedia.org/resource/Diaeus"
"http://dbpedia.org/resource/Battle_of_Corinth_(146_BC)","http://dbpedia.org/resource/Achaean_War","http://dbpedia.org/resource/Ancient_Corinth","Complete Roman hegemony over Greece",,,"http://dbpedia.org/resource/Lucius_Mummius_Achaicus"
"http://dbpedia.org/resource/Battle_of_Corinth_(146_BC)","http://dbpedia.org/resource/Achaean_War","http://dbpedia.org/resource/Ancient_Corinth","Complete Roman hegemony over Greece",,,"http://dbpedia.org/resource/Diaeus"
"http://dbpedia.org/resource/Battle_of_Corinth_(146_BC)","http://dbpedia.org/resource/Achaean_War","http://dbpedia.org/resource/Ancient_Corinth","destruction of Corinth",,,"http://dbpedia.org/resource/Lucius_Mummius_Achaicus"
"http://dbpedia.org/resource/Battle_of_Corinth_(146_BC)","http://dbpedia.org/resource/Achaean_War","http://dbpedia.org/resource/Ancient_Corinth","destruction of Corinth",,,"http://dbpedia.org/resource/Diaeus"
"http://dbpedia.org/resource/Battle_of_Lake_Regillus","http://dbpedia.org/resource/Roman-Latin_wars","http://dbpedia.org/resource/Frascati","Decisive Roman victory",,,"http://dbpedia.org/resource/Octavius_Mamilius"
"http://dbpedia.org/resource/Battle_of_Lake_Regillus","http://dbpedia.org/resource/Roman-Latin_wars","http://dbpedia.org/resource/Frascati","Decisive Roman victory",,,"http://dbpedia.org/resource/Aulus_Postumius_Albus_Regillensis"
"http://dbpedia.org/resource/Battle_of_Lake_Regillus","http://dbpedia.org/resource/Roman-Latin_wars","http://dbpedia.org/resource/Frascati","Decisive Roman victory",,,"http://dbpedia.org/resource/Tarquinius_Superbus"
"http://dbpedia.org/resource/Battle_of_Lake_Regillus","http://dbpedia.org/resource/Roman-Latin_wars","http://dbpedia.org/resource/Frascati","Decisive Roman victory",,,"http://dbpedia.org/resource/Titus_Aebutius_Elva"
"http://dbpedia.org/resource/Battle_of_Lake_Regillus","http://dbpedia.org/resource/Roman-Latin_wars","http://dbpedia.org/resource/Frascati","End of Tarquinian attempts to retake the Roman throne",,,"http://dbpedia.org/resource/Octavius_Mamilius"
"http://dbpedia.org/resource/Battle_of_Lake_Regillus","http://dbpedia.org/resource/Roman-Latin_wars","http://dbpedia.org/resource/Frascati","End of Tarquinian attempts to retake the Roman throne",,,"http://dbpedia.org/resource/Aulus_Postumius_Albus_Regillensis"
"http://dbpedia.org/resource/Battle_of_Lake_Regillus","http://dbpedia.org/resource/Roman-Latin_wars","http://dbpedia.org/resource/Frascati","End of Tarquinian attempts to retake the Roman throne",,,"http://dbpedia.org/resource/Tarquinius_Superbus"
"http://dbpedia.org/resource/Battle_of_Lake_Regillus","http://dbpedia.org/resource/Roman-Latin_wars","http://dbpedia.org/resource/Frascati","End of Tarquinian attempts to retake the Roman throne",,,"http://dbpedia.org/resource/Titus_Aebutius_Elva"
"http://dbpedia.org/resource/Battle_of_the_Colline_Gate_(82_BC)","http://dbpedia.org/resource/Sulla's_second_civil_war","http://dbpedia.org/resource/Italy","Decisive Sullan victory",,,"http://dbpedia.org/resource/Quintus_Caecilius_Metellus_Pius"
"http://dbpedia.org/resource/Battle_of_the_Colline_Gate_(82_BC)","http://dbpedia.org/resource/Sulla's_second_civil_war","http://dbpedia.org/resource/Italy","Decisive Sullan victory",,,"http://dbpedia.org/resource/Publius_Tullius_Albinovanus"
"http://dbpedia.org/resource/Battle_of_the_Colline_Gate_(82_BC)","http://dbpedia.org/resource/Sulla's_second_civil_war","http://dbpedia.org/resource/Italy","Decisive Sullan victory",,,"http://dbpedia.org/resource/Killed_in_action"
"http://dbpedia.org/resource/Battle_of_the_Colline_Gate_(82_BC)","http://dbpedia.org/resource/Sulla's_second_civil_war","http://dbpedia.org/resource/Italy","Decisive Sullan victory",,,"http://dbpedia.org/resource/Quintus_Lucretius_Ofella"
"http://dbpedia.org/resource/Battle_of_the_Colline_Gate_(82_BC)","http://dbpedia.org/resource/Sulla's_second_civil_war","http://dbpedia.org/resource/Italy","Decisive Sullan victory",,,"http://dbpedia.org/resource/Gaius_Marcius_Censorinus_(General)"
"http://dbpedia.org/resource/Battle_of_the_Colline_Gate_(82_BC)","http://dbpedia.org/resource/Sulla's_second_civil_war","http://dbpedia.org/resource/Italy","Decisive Sullan victory",,,"http://dbpedia.org/resource/Lucius_Cornelius_Sulla"
"http://dbpedia.org/resource/Battle_of_the_Colline_Gate_(82_BC)","http://dbpedia.org/resource/Sulla's_second_civil_war","http://dbpedia.org/resource/Ancient_Rome","Decisive Sullan victory",,,"http://dbpedia.org/resource/Quintus_Caecilius_Metellus_Pius"
"http://dbpedia.org/resource/Battle_of_the_Colline_Gate_(82_BC)","http://dbpedia.org/resource/Sulla's_second_civil_war","http://dbpedia.org/resource/Ancient_Rome","Decisive Sullan victory",,,"http://dbpedia.org/resource/Publius_Tullius_Albinovanus"
"http://dbpedia.org/resource/Battle_of_the_Colline_Gate_(82_BC)","http://dbpedia.org/resource/Sulla's_second_civil_war","http://dbpedia.org/resource/Ancient_Rome","Decisive Sullan victory",,,"http://dbpedia.org/resource/Killed_in_action"
"http://dbpedia.org/resource/Battle_of_the_Colline_Gate_(82_BC)","http://dbpedia.org/resource/Sulla's_second_civil_war","http://dbpedia.org/resource/Ancient_Rome","Decisive Sullan victory",,,"http://dbpedia.org/resource/Quintus_Lucretius_Ofella"
"http://dbpedia.org/resource/Battle_of_the_Colline_Gate_(82_BC)","http://dbpedia.org/resource/Sulla's_second_civil_war","http://dbpedia.org/resource/Ancient_Rome","Decisive Sullan victory",,,"http://dbpedia.org/resource/Gaius_Marcius_Censorinus_(General)"
"http://dbpedia.org/resource/Battle_of_the_Colline_Gate_(82_BC)","http://dbpedia.org/resource/Sulla's_second_civil_war","http://dbpedia.org/resource/Ancient_Rome","Decisive Sullan victory",,,"http://dbpedia.org/resource/Lucius_Cornelius_Sulla"
"http://dbpedia.org/resource/Battle_of_the_Nile_(47_BC)","http://dbpedia.org/resource/Caesar's_Civil_War","http://dbpedia.org/resource/Nile_Delta","Roman victory",,,"http://dbpedia.org/resource/Julius_Caesar"
"http://dbpedia.org/resource/Battle_of_the_Nile_(47_BC)","http://dbpedia.org/resource/Caesar's_Civil_War","http://dbpedia.org/resource/Nile_Delta","Roman victory",,,"http://dbpedia.org/resource/Ptolemy_XIII_Theos_Philopator"
"http://dbpedia.org/resource/Battle_of_the_Nile_(47_BC)","http://dbpedia.org/resource/Caesar's_Civil_War","http://dbpedia.org/resource/Nile_Delta","Roman victory",,,"http://dbpedia.org/resource/Arsinoe_IV_of_Egypt"
"http://dbpedia.org/resource/Battle_of_the_Nile_(47_BC)","http://dbpedia.org/resource/Caesar's_Civil_War","http://dbpedia.org/resource/Nile_Delta","Roman victory",,,"http://dbpedia.org/resource/Cleopatra"
"http://dbpedia.org/resource/Battle_of_the_Nile_(47_BC)","http://dbpedia.org/resource/Caesar's_Civil_War","http://dbpedia.org/resource/Nile_Delta","Roman victory",,,"http://dbpedia.org/resource/Mithridates_I_of_the_Bosporus"
"http://dbpedia.org/resource/Battle_of_Artaxata","http://dbpedia.org/resource/Third_Mithridatic_War","http://dbpedia.org/resource/Artaxata","Roman victory",,,"http://dbpedia.org/resource/Tigranes_the_Great"
"http://dbpedia.org/resource/Battle_of_Artaxata","http://dbpedia.org/resource/Third_Mithridatic_War","http://dbpedia.org/resource/Artaxata","Roman victory",,,"http://dbpedia.org/resource/Lucullus"
"http://dbpedia.org/resource/Battle_of_Artaxata","http://dbpedia.org/resource/Third_Mithridatic_War","http://dbpedia.org/resource/Artaxata","Roman victory",,,"http://dbpedia.org/resource/Mithridates_VI_of_Pontus"
"http://dbpedia.org/resource/Battle_of_Artaxata","http://dbpedia.org/resource/Third_Mithridatic_War","http://dbpedia.org/resource/Armenia","Roman victory",,,"http://dbpedia.org/resource/Tigranes_the_Great"
"http://dbpedia.org/resource/Battle_of_Artaxata","http://dbpedia.org/resource/Third_Mithridatic_War","http://dbpedia.org/resource/Armenia","Roman victory",,,"http://dbpedia.org/resource/Lucullus"
"http://dbpedia.org/resource/Battle_of_Artaxata","http://dbpedia.org/resource/Third_Mithridatic_War","http://dbpedia.org/resource/Armenia","Roman victory",,,"http://dbpedia.org/resource/Mithridates_VI_of_Pontus"
"http://dbpedia.org/resource/Battle_of_Bovianum","http://dbpedia.org/resource/Second_Samnite_War","http://dbpedia.org/resource/Pietrabbondante","Decisive Roman victory",,,"http://dbpedia.org/resource/Statius_Gellius"
"http://dbpedia.org/resource/Battle_of_Bovianum","http://dbpedia.org/resource/Second_Samnite_War","http://dbpedia.org/resource/Pietrabbondante","Decisive Roman victory",,,"http://dbpedia.org/resource/Lucius_Postumius_Megellus_(consul_305_BC)"
"http://dbpedia.org/resource/Battle_of_Bovianum","http://dbpedia.org/resource/Second_Samnite_War","http://dbpedia.org/resource/Pietrabbondante","Decisive Roman victory",,,"http://dbpedia.org/resource/Tiberius_Minucius_Augurinus"
"http://dbpedia.org/resource/Battle_of_Bovianum","http://dbpedia.org/resource/Second_Samnite_War","http://dbpedia.org/resource/Boiano","Decisive Roman victory",,,"http://dbpedia.org/resource/Statius_Gellius"
"http://dbpedia.org/resource/Battle_of_Bovianum","http://dbpedia.org/resource/Second_Samnite_War","http://dbpedia.org/resource/Boiano","Decisive Roman victory",,,"http://dbpedia.org/resource/Lucius_Postumius_Megellus_(consul_305_BC)"
"http://dbpedia.org/resource/Battle_of_Bovianum","http://dbpedia.org/resource/Second_Samnite_War","http://dbpedia.org/resource/Boiano","Decisive Roman victory",,,"http://dbpedia.org/resource/Tiberius_Minucius_Augurinus"
"http://dbpedia.org/resource/Battle_of_Bovianum","http://dbpedia.org/resource/Second_Samnite_War","http://dbpedia.org/resource/Italy","Decisive Roman victory",,,"http://dbpedia.org/resource/Statius_Gellius"
"http://dbpedia.org/resource/Battle_of_Bovianum","http://dbpedia.org/resource/Second_Samnite_War","http://dbpedia.org/resource/Italy","Decisive Roman victory",,,"http://dbpedia.org/resource/Lucius_Postumius_Megellus_(consul_305_BC)"
"http://dbpedia.org/resource/Battle_of_Bovianum","http://dbpedia.org/resource/Second_Samnite_War","http://dbpedia.org/resource/Italy","Decisive Roman victory",,,"http://dbpedia.org/resource/Tiberius_Minucius_Augurinus"
"http://dbpedia.org/resource/Battle_of_Cabira","http://dbpedia.org/resource/Third_Mithridatic_War","http://dbpedia.org/resource/Cabira","Roman victory",,,"http://dbpedia.org/resource/Lucullus"
"http://dbpedia.org/resource/Battle_of_Cabira","http://dbpedia.org/resource/Third_Mithridatic_War","http://dbpedia.org/resource/Cabira","Roman victory",,,"http://dbpedia.org/resource/Mithridates_VI_of_Pontus"
"http://dbpedia.org/resource/Battle_of_Lautulae","http://dbpedia.org/resource/Second_Samnite_War","http://dbpedia.org/resource/Italy","Samnite victory",,,"http://dbpedia.org/resource/Quintus_Fabius_Maximus_Rullianus"
"http://dbpedia.org/resource/Battle_of_Lautulae","http://dbpedia.org/resource/Second_Samnite_War","http://dbpedia.org/resource/Terracina","Samnite victory",,,"http://dbpedia.org/resource/Quintus_Fabius_Maximus_Rullianus"
"http://dbpedia.org/resource/Battle_of_Lingones","http://dbpedia.org/resource/Roman-Germanic_wars","http://dbpedia.org/resource/Langres","Roman victory",,,"http://dbpedia.org/resource/Constantius_Chlorus"
"http://dbpedia.org/resource/Battle_of_Mount_Tifata","http://dbpedia.org/resource/First_Roman_Civil_War","http://dbpedia.org/resource/Tifata","Aristocratic victory",,,"http://dbpedia.org/resource/Gaius_Norbanus"
"http://dbpedia.org/resource/Battle_of_Mount_Tifata","http://dbpedia.org/resource/First_Roman_Civil_War","http://dbpedia.org/resource/Tifata","Aristocratic victory",,,"http://dbpedia.org/resource/Lucius_Cornelius_Sulla"
"http://dbpedia.org/resource/Battle_of_Solachon","http://dbpedia.org/resource/Byzantine–Sassanid_War_of_572–591","http://dbpedia.org/resource/Dara_(Mesopotamia)","Byzantine victory",,,"http://dbpedia.org/resource/Heraclius_the_Elder"
"http://dbpedia.org/resource/Battle_of_Solachon","http://dbpedia.org/resource/Byzantine–Sassanid_War_of_572–591","http://dbpedia.org/resource/Dara_(Mesopotamia)","Byzantine victory",,,"http://dbpedia.org/resource/Philippicus_(general)"
"http://dbpedia.org/resource/Battle_of_Solachon","http://dbpedia.org/resource/Byzantine–Sassanid_War_of_572–591","http://dbpedia.org/resource/Dara_(Mesopotamia)","Byzantine victory",,,"http://dbpedia.org/resource/Kardarigan_(6th_century)"
"http://dbpedia.org/resource/Battle_of_Solachon","http://dbpedia.org/resource/Byzantine–Sassanid_War_of_572–591","http://dbpedia.org/resource/Dara_(Mesopotamia)","Byzantine victory",,,"http://dbpedia.org/resource/Aphraates_(general)"
"http://dbpedia.org/resource/Battle_of_Solachon","http://dbpedia.org/resource/Byzantine–Sassanid_War_of_572–591","http://dbpedia.org/resource/Dara_(Mesopotamia)","Byzantine victory",,,"http://dbpedia.org/resource/Eiliphredas"
"http://dbpedia.org/resource/Battle_of_Solachon","http://dbpedia.org/resource/Byzantine–Sassanid_War_of_572–591","http://dbpedia.org/resource/Dara_(Mesopotamia)","Byzantine victory",,,"http://dbpedia.org/resource/Mebodes"
"http://dbpedia.org/resource/Battle_of_Solachon","http://dbpedia.org/resource/Byzantine–Sassanid_War_of_572–591","http://dbpedia.org/resource/Dara_(Mesopotamia)","Byzantine victory",,,"http://dbpedia.org/resource/Vitalius"
"http://dbpedia.org/resource/Battle_of_Thyatira","http://dbpedia.org/resource/Procopius'_Rebellion","http://dbpedia.org/resource/Thyatira","Valens victory",,,"http://dbpedia.org/resource/Valens"
"http://dbpedia.org/resource/Battle_of_Thyatira","http://dbpedia.org/resource/Procopius'_Rebellion","http://dbpedia.org/resource/Phrygia","Valens victory",,,"http://dbpedia.org/resource/Valens"
"http://dbpedia.org/resource/Battle_of_Camerinum","http://dbpedia.org/resource/Third_Samnite_War","http://dbpedia.org/resource/Italy","Samnite victory",,,"http://dbpedia.org/resource/Lucius_Cornelius_Scipio_Barbatus"
"http://dbpedia.org/resource/Battle_of_Camerinum","http://dbpedia.org/resource/Third_Samnite_War","http://dbpedia.org/resource/Camerino","Samnite victory",,,"http://dbpedia.org/resource/Lucius_Cornelius_Scipio_Barbatus"
"http://dbpedia.org/resource/Battle_of_Utica_(203_BC)","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Tunisia","Decisive Roman victory",,,"http://dbpedia.org/resource/Scipio_Africanus"
"http://dbpedia.org/resource/Battle_of_Utica_(203_BC)","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Tunisia","Decisive Roman victory",,,"http://dbpedia.org/resource/Syphax"
"http://dbpedia.org/resource/Battle_of_Utica_(203_BC)","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Tunisia","Decisive Roman victory",,,"http://dbpedia.org/resource/Hasdrubal_Gisgo"
"http://dbpedia.org/resource/Battle_of_Utica_(203_BC)","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Utica,_Tunisia","Decisive Roman victory",,,"http://dbpedia.org/resource/Scipio_Africanus"
"http://dbpedia.org/resource/Battle_of_Utica_(203_BC)","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Utica,_Tunisia","Decisive Roman victory",,,"http://dbpedia.org/resource/Syphax"
"http://dbpedia.org/resource/Battle_of_Utica_(203_BC)","http://dbpedia.org/resource/Second_Punic_War","http://dbpedia.org/resource/Utica,_Tunisia","Decisive Roman victory",,,"http://dbpedia.org/resource/Hasdrubal_Gisgo"
"http://dbpedia.org/resource/Battle_of_the_Arar","http://dbpedia.org/resource/Gallic_Wars","http://dbpedia.org/resource/Gaul","Romanvictory",,,"http://dbpedia.org/resource/Julius_Caesar"
"http://dbpedia.org/resource/Siege_of_Cyzicus","http://dbpedia.org/resource/Third_Mithridatic_War","http://dbpedia.org/resource/Cyzicus","Roman victory",,,"http://dbpedia.org/resource/Lucullus"
"http://dbpedia.org/resource/Siege_of_Cyzicus","http://dbpedia.org/resource/Third_Mithridatic_War","http://dbpedia.org/resource/Cyzicus","Roman victory",,,"http://dbpedia.org/resource/Mithridates_VI_of_Pontus"
"http://dbpedia.org/resource/Battle_of_Suthul","http://dbpedia.org/resource/Jugurthine_War","http://dbpedia.org/resource/Numidia","Numidian victory",,,"http://dbpedia.org/resource/Jugurtha"
"http://dbpedia.org/resource/Battle_of_Suthul","http://dbpedia.org/resource/Jugurthine_War","http://dbpedia.org/resource/Numidia","Numidian victory",,,"http://dbpedia.org/resource/Bomilcar_(2nd_century_BC)"
"http://dbpedia.org/resource/Battle_of_Suthul","http://dbpedia.org/resource/Jugurthine_War","http://dbpedia.org/resource/Numidia","Numidian victory",,,"http://dbpedia.org/resource/Aulus_Postumus_Albinus"
"http://dbpedia.org/resource/Battle_of_Suthul","http://dbpedia.org/resource/Jugurthine_War","http://dbpedia.org/resource/Suthul","Numidian victory",,,"http://dbpedia.org/resource/Jugurtha"
"http://dbpedia.org/resource/Battle_of_Suthul","http://dbpedia.org/resource/Jugurthine_War","http://dbpedia.org/resource/Suthul","Numidian victory",,,"http://dbpedia.org/resource/Bomilcar_(2nd_century_BC)"
"http://dbpedia.org/resource/Battle_of_Suthul","http://dbpedia.org/resource/Jugurthine_War","http://dbpedia.org/resource/Suthul","Numidian victory",,,"http://dbpedia.org/resource/Aulus_Postumus_Albinus"
"http://dbpedia.org/resource/Battle_of_Aquilonia","http://dbpedia.org/resource/Third_Samnite_War","http://dbpedia.org/resource/Agnone","Roman victory",,,
"http://dbpedia.org/resource/Battle_of_Nisibis_(217)",,"http://dbpedia.org/resource/Armenian_Highland","Draw","Heavy",,"http://dbpedia.org/resource/Macrinus"
"http://dbpedia.org/resource/Battle_of_Nisibis_(217)",,"http://dbpedia.org/resource/Armenian_Highland","Draw","Heavy",,"http://dbpedia.org/resource/Artabanus_IV_of_Parthia"
"http://dbpedia.org/resource/Battle_of_Nisibis_(217)",,"http://dbpedia.org/resource/Nisibis","Draw","Heavy",,"http://dbpedia.org/resource/Macrinus"
"http://dbpedia.org/resource/Battle_of_Nisibis_(217)",,"http://dbpedia.org/resource/Nisibis","Draw","Heavy",,"http://dbpedia.org/resource/Artabanus_IV_of_Parthia"
"http://dbpedia.org/resource/Battle_of_Narbonne_(436)",,"http://dbpedia.org/resource/Narbonne","Roman Victory","Unknown",,"http://dbpedia.org/resource/Theodoric_I"
"http://dbpedia.org/resource/Battle_of_Narbonne_(436)",,"http://dbpedia.org/resource/Narbonne","Roman Victory","Unknown",,"http://dbpedia.org/resource/Litorius"
"http://dbpedia.org/resource/Battle_of_Narbonne_(436)",,"http://dbpedia.org/resource/Gaul","Roman Victory","Unknown",,"http://dbpedia.org/resource/Theodoric_I"
"http://dbpedia.org/resource/Battle_of_Narbonne_(436)",,"http://dbpedia.org/resource/Gaul","Roman Victory","Unknown",,"http://dbpedia.org/resource/Litorius"
"http://dbpedia.org/resource/Battle_of_Telamon",,"http://dbpedia.org/resource/Tuscany","Decisive Roman victory","10,000 killed",,"http://dbpedia.org/resource/Lucius_Aemilius_Papus"
"http://dbpedia.org/resource/Battle_of_Telamon",,"http://dbpedia.org/resource/Tuscany","Decisive Roman victory","10,000 killed",,"http://dbpedia.org/resource/Aneroëstes"
"http://dbpedia.org/resource/Battle_of_Telamon",,"http://dbpedia.org/resource/Tuscany","Decisive Roman victory","10,000 killed",,"http://dbpedia.org/resource/Gaius_Atilius_Regulus_(consul_225_BC)"
"http://dbpedia.org/resource/Battle_of_Telamon",,"http://dbpedia.org/resource/Tuscany","Decisive Roman victory","10,000 killed",,"http://dbpedia.org/resource/Concolitanus"
"http://dbpedia.org/resource/Battle_of_Telamon",,"http://dbpedia.org/resource/Talamone","Decisive Roman victory","10,000 killed",,"http://dbpedia.org/resource/Lucius_Aemilius_Papus"
"http://dbpedia.org/resource/Battle_of_Telamon",,"http://dbpedia.org/resource/Talamone","Decisive Roman victory","10,000 killed",,"http://dbpedia.org/resource/Aneroëstes"
"http://dbpedia.org/resource/Battle_of_Telamon",,"http://dbpedia.org/resource/Talamone","Decisive Roman victory","10,000 killed",,"http://dbpedia.org/resource/Gaius_Atilius_Regulus_(consul_225_BC)"
"http://dbpedia.org/resource/Battle_of_Telamon",,"http://dbpedia.org/resource/Talamone","Decisive Roman victory","10,000 killed",,"http://dbpedia.org/resource/Concolitanus"
"http://dbpedia.org/resource/Cantabrian_Wars",,"http://dbpedia.org/resource/Province_of_León","Decisive Roman victory","All male Cantabri and Astures of ""military age""",,"http://dbpedia.org/resource/Gausón"
"http://dbpedia.org/resource/Cantabrian_Wars",,"http://dbpedia.org/resource/Province_of_León","Decisive Roman victory","All male Cantabri and Astures of ""military age""",,"http://dbpedia.org/resource/Caesar_Augustus"
"http://dbpedia.org/resource/Cantabrian_Wars",,"http://dbpedia.org/resource/Province_of_León","Decisive Roman victory","All male Cantabri and Astures of ""military age""",,"http://dbpedia.org/resource/Marcus_Vipsanius_Agrippa"
"http://dbpedia.org/resource/Cantabrian_Wars",,"http://dbpedia.org/resource/Province_of_León","Decisive Roman victory","All male Cantabri and Astures of ""military age""",,"http://dbpedia.org/resource/Corocotta"
"http://dbpedia.org/resource/Cantabrian_Wars",,"http://dbpedia.org/resource/Asturias","Decisive Roman victory","All male Cantabri and Astures of ""military age""",,"http://dbpedia.org/resource/Gausón"
"http://dbpedia.org/resource/Cantabrian_Wars",,"http://dbpedia.org/resource/Asturias","Decisive Roman victory","All male Cantabri and Astures of ""military age""",,"http://dbpedia.org/resource/Caesar_Augustus"
"http://dbpedia.org/resource/Cantabrian_Wars",,"http://dbpedia.org/resource/Asturias","Decisive Roman victory","All male Cantabri and Astures of ""military age""",,"http://dbpedia.org/resource/Marcus_Vipsanius_Agrippa"
"http://dbpedia.org/resource/Cantabrian_Wars",,"http://dbpedia.org/resource/Asturias","Decisive Roman victory","All male Cantabri and Astures of ""military age""",,"http://dbpedia.org/resource/Corocotta"
"http://dbpedia.org/resource/Cantabrian_Wars",,"http://dbpedia.org/resource/Galicia_(Spain)","Decisive Roman victory","All male Cantabri and Astures of ""military age""",,"http://dbpedia.org/resource/Gausón"
"http://dbpedia.org/resource/Cantabrian_Wars",,"http://dbpedia.org/resource/Galicia_(Spain)","Decisive Roman victory","All male Cantabri and Astures of ""military age""",,"http://dbpedia.org/resource/Caesar_Augustus"
"http://dbpedia.org/resource/Cantabrian_Wars",,"http://dbpedia.org/resource/Galicia_(Spain)","Decisive Roman victory","All male Cantabri and Astures of ""military age""",,"http://dbpedia.org/resource/Marcus_Vipsanius_Agrippa"
"http://dbpedia.org/resource/Cantabrian_Wars",,"http://dbpedia.org/resource/Galicia_(Spain)","Decisive Roman victory","All male Cantabri and Astures of ""military age""",,"http://dbpedia.org/resource/Corocotta"
"http://dbpedia.org/resource/Cantabrian_Wars",,"http://dbpedia.org/resource/Cantabria","Decisive Roman victory","All male Cantabri and Astures of ""military age""",,"http://dbpedia.org/resource/Gausón"
"http://dbpedia.org/resource/Cantabrian_Wars",,"http://dbpedia.org/resource/Cantabria","Decisive Roman victory","All male Cantabri and Astures of ""military age""",,"http://dbpedia.org/resource/Caesar_Augustus"
